first_name,last_name,dob,full_name,normalized_name,normalized_name_df2,nick_name,height,weight,reach,stance,is_active
Andre,Pederneiras,2067-03-22,Andre Pederneiras,andre pederneiras,andre pederneiras,,68.0,155.0,,Orthodox,False
Andre,Petroski,1991-06-12,Andre Petroski,andre petroski,andre petroski,,72.0,185.0,73.0,Switch,True
Andre,Roberts,2065-02-24,Andre Roberts,andre roberts,andre roberts,The Chief,74.0,345.0,,Orthodox,False
Andre,Santos,,Andre Santos,andre santos,andre santos,Chatuba,72.0,170.0,,,False
Andre,Soukhamthath,1988-10-23,Andre Soukhamthath,andre soukhamthath,andre soukhamthath,The Asian Sensation,69.0,135.0,70.0,Orthodox,False
Andre,Walker,,Andre Walker,andre walker,andre walker,,71.0,205.0,,Southpaw,False
Andre,Winner,1981-11-09,Andre Winner,andre winner,andre winner,,71.0,155.0,73.0,Orthodox,False
Andrea,Lee,1989-02-11,Andrea Lee,andrea lee,andrea lee,KGB,66.0,125.0,69.0,Orthodox,False
Andreas,Gustafsson,1991-02-20,Andreas Gustafsson,andreas gustafsson,andreas gustafsson,Bane,73.0,170.0,73.0,Orthodox,True
Andreas,Michailidis,1988-07-18,Andreas Michailidis,andreas michailidis,andreas michailidis,The Spartan,72.0,170.0,76.0,Orthodox,False
Andreas,Spang,1978-11-07,Andreas Spang,andreas spang,andreas spang,Sweet Swede,73.0,185.0,,,False
Andreas,Stahl,1988-05-20,Andreas Stahl,andreas stahl,andreas stahl,Real Steel,71.0,170.0,,Orthodox,False
Andrei,Arlovski,1979-02-04,Andrei Arlovski,andrei arlovski,andrei arlovski,The Pitbull,75.0,240.0,77.0,Orthodox,False
Andrei,Kopylov,2065-07-16,Andrei Kopylov,andrei kopylov,andrei kopylov,,74.0,265.0,,Orthodox,False
Andrei,Semenov,1977-06-17,Andrei Semenov,andrei semenov,andrei semenov,,72.0,185.0,,Orthodox,False
Andrew,Craig,1986-01-15,Andrew Craig,andrew craig,andrew craig,Highlight,73.0,170.0,76.0,Orthodox,False
Andrew,Holbrook,1986-02-06,Andrew Holbrook,andrew holbrook,andrew holbrook,,71.0,155.0,70.0,Southpaw,False
Andrew,Martinez,,Andrew Martinez,andrew martinez,andrew martinez,Mickey D,69.0,215.0,,,False
Andrew,Montanez,,Andrew Montanez,andrew montanez,andrew montanez,,,185.0,,,False
Andrew,Ramm,,Andrew Ramm,andrew ramm,andrew ramm,The,73.0,160.0,,,False
Andrew,Sanchez,1988-04-08,Andrew Sanchez,andrew sanchez,andrew sanchez,El Dirte,73.0,185.0,74.0,Orthodox,False
Andrew,Todhunter,1987-11-30,Andrew Todhunter,andrew todhunter,andrew todhunter,The Sniper,72.0,185.0,,Switch,False
Andrew,Valladerez,,Andrew Valladerez,andrew valladerez,andrew valladerez,,,135.0,,,False
Andrews,Nakahara,1983-03-12,Andrews Nakahara,andrews nakahara,andrews nakahara,,73.0,185.0,,Orthodox,False
Andrey,Koreshkov,1990-08-23,Andrey Koreshkov,andrey koreshkov,andrey koreshkov,Spartan,72.0,170.0,,,False
Andrey,Pulyaev,1997-09-10,Andrey Pulyaev,andrey pulyaev,andrey pulyaev,,76.0,185.0,78.0,Southpaw,True
Andy,Anderson,2074-07-16,Andy Anderson,andy anderson,andy anderson,The Hammer,66.0,240.0,,,False
Andy,Enz,1991-08-15,Andy Enz,andy enz,andy enz,Tank Mode,75.0,185.0,78.0,Orthodox,False
Andy,Murad,,Andy Murad,andy murad,andy murad,The Tooth Fairy,69.0,185.0,,,False
Andy,Ogle,1989-02-16,Andy Ogle,andy ogle,andy ogle,The Little Axe,68.0,145.0,69.0,Orthodox,False
Andy,Ologun,1983-06-12,Andy Ologun,andy ologun,andy ologun,,72.0,154.0,,Orthodox,False
Andy,Uhrich,,Andy Uhrich,andy uhrich,andy uhrich,,72.0,170.0,,,False
Andy,Wang,1977-05-28,Andy Wang,andy wang,andy wang,,66.0,155.0,,Orthodox,False
Andy,Waters,,Andy Waters,andy waters,andy waters,,72.0,170.0,,,False
Angad,Bisht,1995-06-05,Angad Bisht,angad bisht,angad bisht,,67.0,125.0,67.0,Orthodox,False
Ange,Loosa,1993-03-18,Ange Loosa,ange loosa,ange loosa,The Last Ninja,70.0,170.0,74.0,Orthodox,False
Angel,De Anda,1985-05-28,Angel De Anda,angel de anda,angel de anda,The Dream,69.0,225.0,,Orthodox,False
Angel,Pacheco,1992-01-13,Angel Pacheco,angel pacheco,angel pacheco,,68.0,135.0,70.0,Orthodox,True
Angela,Hill,1985-01-12,Angela Hill,angela hill,angela hill,Overkill,63.0,115.0,64.0,Orthodox,True
Angela,Magana,1983-08-02,Angela Magana,angela magana,angela magana,Your Majesty,61.0,115.0,65.0,Orthodox,False
Angelo,Antonio,,Angelo Antonio,angelo antonio,angelo antonio,,,205.0,,Orthodox,False
Angelo,Trevino,1993-06-10,Angelo Trevino,angelo trevino,angelo trevino,Baby Monsta,71.0,170.0,,Switch,False
Anistavio,Medeiros,1988-05-01,Anistavio Medeiros,anistavio medeiros,anistavio medeiros,Gasparzinho,66.0,145.0,,Orthodox,False
Anna,Elmose,1984-10-06,Anna Elmose,anna elmose,anna elmose,Panda,63.0,115.0,,Orthodox,False
Ansar,Chalangov,1979-10-30,Ansar Chalangov,ansar chalangov,ansar chalangov,,69.0,170.0,,Orthodox,False
Anshul,Jubli,1995-01-13,Anshul Jubli,anshul jubli,anshul jubli,King of Lions,72.0,155.0,69.0,Switch,True
Ante,Delija,1990-08-07,Ante Delija,ante delija,ante delija,Walking Trouble,76.0,245.0,,Orthodox,True
Anthony,Adams,1988-01-13,Anthony Adams,anthony adams,anthony adams,Sugafoot,73.0,185.0,76.0,Orthodox,False
Anthony,Alves,,Anthony Alves,anthony alves,anthony alves,,,,,,False
Anthony,Avila,1988-12-29,Anthony Avila,anthony avila,anthony avila,,67.0,145.0,,,False
Anthony,Birchak,1986-05-16,Anthony Birchak,anthony birchak,anthony birchak,El Toro,68.0,135.0,69.0,Orthodox,False
Anthony,Christodoulou,1987-07-30,Anthony Christodoulou,anthony christodoulou,anthony christodoulou,,69.0,155.0,,Orthodox,False
Anthony,Do,,Anthony Do,anthony do,anthony do,,64.0,125.0,,,False
Anthony,Drilich,1994-03-17,Anthony Drilich,anthony drilich,anthony drilich,,65.0,125.0,65.0,Southpaw,False
Anthony,Figueroa,,Anthony Figueroa,anthony figueroa,anthony figueroa,,64.0,135.0,,Orthodox,False
Anthony,Guarascio,1994-02-26,Anthony Guarascio,anthony guarascio,anthony guarascio,The Daywalker,,265.0,,,False
Anthony,Hamilton,1980-04-14,Anthony Hamilton,anthony hamilton,anthony hamilton,Freight Train,77.0,260.0,76.0,Orthodox,False
Anthony,Hernandez,1993-10-18,Anthony Hernandez,anthony hernandez,anthony hernandez,Fluffy,72.0,185.0,75.0,Orthodox,True
Anthony,Ivy,1990-01-23,Anthony Ivy,anthony ivy,anthony ivy,Aquaman,74.0,185.0,74.0,Orthodox,False
Anthony,Johnson,1984-03-06,Anthony Johnson,anthony johnson,anthony johnson,Rumble,74.0,205.0,78.0,Orthodox,False
Anthony,Lapsley,1980-02-13,Anthony Lapsley,anthony lapsley,anthony lapsley,The Recipe,69.0,170.0,,Southpaw,False
Anthony,Leone,1987-05-27,Anthony Leone,anthony leone,anthony leone,,66.0,135.0,,Orthodox,False
Anthony,Macias,,Anthony Macias,anthony macias,anthony macias,Mad Dog,69.0,185.0,,Switch,False
Anthony,Morrison,1984-03-29,Anthony Morrison,anthony morrison,anthony morrison,Cheesesteak,67.0,145.0,,Orthodox,False
Anthony,Njokuani,1980-03-01,Anthony Njokuani,anthony njokuani,anthony njokuani,The Assassin,73.0,155.0,75.0,Orthodox,False
Anthony,Perosh,2072-10-05,Anthony Perosh,anthony perosh,anthony perosh,The Hippo,75.0,205.0,75.0,Orthodox,False
Anthony,Pettis,1987-01-27,Anthony Pettis,anthony pettis,anthony pettis,Showtime,70.0,155.0,72.0,Orthodox,False
Anthony,Romero,1997-02-25,Anthony Romero,anthony romero,anthony romero,The Genius,71.0,155.0,70.0,Orthodox,True
Anthony,Ruiz,1977-11-03,Anthony Ruiz,anthony ruiz,anthony ruiz,El Toro,74.0,205.0,,Orthodox,False
Anthony,Smith,1988-07-26,Anthony Smith,anthony smith,anthony smith,Lionheart,76.0,205.0,76.0,Orthodox,False
Anthony,Taylor,,Anthony Taylor,anthony taylor,anthony taylor,Pretty Boy,67.0,145.0,,,False
Anthony,Torres,1978-07-31,Anthony Torres,anthony torres,anthony torres,The Crush,68.0,170.0,,Orthodox,False
Anthony Rocco,Martin,1989-12-11,Anthony Rocco Martin,anthony rocco martin,anthony rocco martin,,72.0,170.0,73.0,Orthodox,False
Anton,Berzin,1989-09-29,Anton Berzin,anton berzin,anton berzin,The Body Snatcher,74.0,205.0,,Orthodox,False
Anton,Kuivanen,1984-05-01,Anton Kuivanen,anton kuivanen,anton kuivanen,,68.0,155.0,72.0,Orthodox,False
Anton,Turkalj,1996-06-10,Anton Turkalj,anton turkalj,anton turkalj,The Pleasure Man,76.0,205.0,78.0,Orthodox,True
Anton,Zafir,1987-05-10,Anton Zafir,anton zafir,anton zafir,The Professor,71.0,170.0,,Orthodox,False
Antoni,Hardonk,1976-02-05,Antoni Hardonk,antoni hardonk,antoni hardonk,,76.0,245.0,78.0,Orthodox,False
Antonina,Shevchenko,1984-11-20,Antonina Shevchenko,antonina shevchenko,antonina shevchenko,La Pantera,68.0,125.0,67.0,Southpaw,False
Antonio,Arroyo,1989-07-01,Antonio Arroyo,antonio arroyo,antonio arroyo,,75.0,185.0,73.0,Orthodox,False
Antonio,Banuelos,1979-09-23,Antonio Banuelos,antonio banuelos,antonio banuelos,,65.0,135.0,63.0,Orthodox,False
Antonio,Carlos Junior,1990-03-16,Antonio Carlos Junior,antonio carlos junior,antonio carlos junior,Cara de Sapato,74.0,185.0,79.0,Orthodox,False
Antonio,Carvalho,1979-05-30,Antonio Carvalho,antonio carvalho,antonio carvalho,Pato,69.0,145.0,70.0,Orthodox,False
Antonio,Dos Santos,1988-07-21,Antonio Dos Santos,antonio dos santos,antonio dos santos,Junior Alpha,70.0,185.0,,Orthodox,False
Antonio,Duarte,,Antonio Duarte,antonio duarte,antonio duarte,Tigre,67.0,135.0,,,False
Antonio,Jones,1985-04-12,Antonio Jones,antonio jones,antonio jones,Doomsday,71.0,185.0,,Orthodox,False
Antonio,McKee,2070-03-12,Antonio McKee,antonio mckee,antonio mckee,Mandingo,68.0,155.0,,Southpaw,False
Antonio,Mendes,1981-04-19,Antonio Mendes,antonio mendes,antonio mendes,Samurai,75.0,205.0,77.0,Southpaw,False
Antonio,Monteiro,1995-07-02,Antonio Monteiro,antonio monteiro,antonio monteiro,Junior Negao,67.0,145.0,70.0,Orthodox,False
Antonio,Schembri,2074-06-01,Antonio Schembri,antonio schembri,antonio schembri,Nino,69.0,205.0,,Orthodox,False
Antonio,Silva,1979-09-14,Antonio Silva,antonio silva,antonio silva,Bigfoot,76.0,264.0,82.0,Orthodox,False
Antonio,Trocoli,1990-12-06,Antonio Trocoli,antonio trocoli,antonio trocoli,Malvado,78.0,185.0,79.0,Orthodox,False
Antonio Braga,Neto,1987-10-29,Antonio Braga Neto,antonio braga neto,antonio braga neto,,75.0,185.0,77.0,Orthodox,False
Antonio Rodrigo,Nogueira,1976-06-02,Antonio Rodrigo Nogueira,antonio rodrigo nogueira,antonio rodrigo nogueira,Minotauro,75.0,240.0,77.0,Orthodox,False
Antony,Rea,1976-07-15,Antony Rea,antony rea,antony rea,Wild Thing,72.0,205.0,,Orthodox,False
Antwain,Britt,1978-05-09,Antwain Britt,antwain britt,antwain britt,The Juggernaut,73.0,205.0,77.0,,False
Anvar,Boynazarov,1989-01-10,Anvar Boynazarov,anvar boynazarov,anvar boynazarov,The Uzbek,69.0,145.0,,Orthodox,True
Anvarbek,Daniyalbekov,1995-05-27,Anvarbek Daniyalbekov,anvarbek daniyalbekov,anvarbek daniyalbekov,,,185.0,,,False
Anying,Wang,1991-04-04,Anying Wang,anying wang,anying wang,,72.0,170.0,,Orthodox,False
Ariane,Carnelossi,1992-11-17,Ariane Carnelossi,ariane carnelossi,ariane carnelossi,Sorriso,62.0,115.0,61.0,Orthodox,True
Ariane,da Silva,1994-01-26,Ariane da Silva,ariane da silva,ariane da silva,Queen of Violence,66.0,125.0,67.0,Orthodox,False
Ariel,Beck,1990-09-16,Ariel Beck,ariel beck,ariel beck,,66.0,125.0,66.0,Southpaw,False
Ariel,Gandulla,2068-05-07,Ariel Gandulla,ariel gandulla,ariel gandulla,,71.0,205.0,,Orthodox,False
Arisa,Matsuda,1994-12-15,Arisa Matsuda,arisa matsuda,arisa matsuda,,63.0,115.0,64.0,Orthodox,False
Arjan,Bhullar,1986-05-13,Arjan Bhullar,arjan bhullar,arjan bhullar,,73.0,245.0,75.0,Orthodox,False
Arlene,Blencowe,1983-04-11,Arlene Blencowe,arlene blencowe,arlene blencowe,Angerfist,65.0,145.0,,,False
Arman,Ashimov,1992-01-14,Arman Ashimov,arman ashimov,arman ashimov,Mustafa Ozturik,66.0,125.0,,,False
Arman,Tsarukyan,1996-10-11,Arman Tsarukyan,arman tsarukyan,arman tsarukyan,Ahalkalakets,67.0,155.0,72.0,Orthodox,True
Armando,Villarreal,1989-08-08,Armando Villarreal,armando villarreal,armando villarreal,La Lumbre,67.0,135.0,66.0,Southpaw,False
Armen,Petrosyan,1990-11-03,Armen Petrosyan,armen petrosyan,armen petrosyan,Superman,75.0,185.0,71.0,Orthodox,False
Arnold,Allen,1994-01-22,Arnold Allen,arnold allen,arnold allen,Almighty,68.0,145.0,70.0,Southpaw,True
Art,Arciniega,1981-10-15,Art Arciniega,art arciniega,art arciniega,King Arthur,68.0,145.0,,,False
Art,Jimmerson,2063-08-04,Art Jimmerson,art jimmerson,art jimmerson,,73.0,196.0,,Orthodox,False
Art,Santore,2072-10-26,Art Santore,art santore,art santore,Pachuco,74.0,185.0,,,False
Artem,Frolov,1991-09-07,Artem Frolov,artem frolov,artem frolov,,70.0,185.0,,,False
Artem,Lobov,1986-08-11,Artem Lobov,artem lobov,artem lobov,The Russian Hammer,69.0,145.0,65.0,Southpaw,False
Artem,Vakhitov,1991-04-04,Artem Vakhitov,artem vakhitov,artem vakhitov,,73.0,205.0,75.0,Orthodox,True
Artenus,Young,1980-07-16,Artenus Young,artenus young,artenus young,,,205.0,,,False
Arthur,Lopes,1993-02-17,Arthur Lopes,arthur lopes,arthur lopes,Demolidor,74.0,234.0,77.0,Southpaw,False
Artur,Oumakhanov,1979-02-27,Artur Oumakhanov,artur oumakhanov,artur oumakhanov,,67.0,154.0,,Orthodox,False
Asbel,Cancio,,Asbel Cancio,asbel cancio,asbel cancio,,70.0,225.0,,,False
Ashe,Bowman,1976-11-17,Ashe Bowman,ashe bowman,ashe bowman,The Archer,69.0,155.0,,,False
Ashiek,Ajim,1994-06-19,Ashiek Ajim,ashiek ajim,ashiek ajim,Peak Physique,68.0,135.0,71.0,Switch,False
Ashkan,Mokhtarian,1985-09-15,Ashkan Mokhtarian,ashkan mokhtarian,ashkan mokhtarian,The Assassin,66.0,125.0,67.0,Southpaw,False
Ashlee,Evans-Smith,1987-07-09,Ashlee Evans-Smith,ashlee evans smith,ashlee evans smith,Rebel Girl,68.0,135.0,67.0,Orthodox,False
Ashley,Yoder,1987-10-20,Ashley Yoder,ashley yoder,ashley yoder,SpiderMonkey,67.0,115.0,69.0,Southpaw,True
Askar,Askar,1994-08-19,Askar Askar,askar askar,askar askar,AK-47,67.0,145.0,69.0,Orthodox,False
Askar,Askarov,1992-10-09,Askar Askarov,askar askarov,askar askarov,Bullet,66.0,125.0,67.0,Orthodox,False
Askar,Mozharov,1994-10-26,Askar Mozharov,askar mozharov,askar mozharov,,75.0,205.0,74.0,Orthodox,False
Aspen,Ladd,1995-03-01,Aspen Ladd,aspen ladd,aspen ladd,,66.0,135.0,66.0,Orthodox,False
Assuerio,Silva,2074-06-18,Assuerio Silva,assuerio silva,assuerio silva,,70.0,241.0,,Orthodox,False
Asu,Almabayev,1994-01-25,Asu Almabayev,asu almabayev,asu almabayev,Zulfikar,64.0,125.0,65.0,Orthodox,True
Ateba,Gautier,2002-04-10,Ateba Gautier,ateba gautier,ateba gautier,The Storm,76.0,185.0,81.0,Switch,True
Atsushi,Yamamoto,1980-10-02,Atsushi Yamamoto,atsushi yamamoto,atsushi yamamoto,,66.0,139.0,,Orthodox,False
Augusto,Mendes,1983-03-03,Augusto Mendes,augusto mendes,augusto mendes,Tanquinho,66.0,135.0,65.0,Orthodox,False
Augusto,Montano,1984-10-25,Augusto Montano,augusto montano,augusto montano,Dodger,73.0,170.0,73.0,Orthodox,False
Augusto,Sakai,1991-05-09,Augusto Sakai,augusto sakai,augusto sakai,,75.0,265.0,77.0,Orthodox,False
Aurelijus,Kerpe,,Aurelijus Kerpe,aurelijus kerpe,aurelijus kerpe,,,,,Orthodox,False
Austen,Lane,1987-11-09,Austen Lane,austen lane,austen lane,,78.0,245.0,80.0,Orthodox,True
Austin,Arnett,1991-10-22,Austin Arnett,austin arnett,austin arnett,,72.0,145.0,72.0,Orthodox,False
Austin,Bashi,2001-09-29,Austin Bashi,austin bashi,austin bashi,,66.0,145.0,70.0,Orthodox,True
Austin,Hubbard,1991-12-22,Austin Hubbard,austin hubbard,austin hubbard,Thud,70.0,155.0,71.0,Orthodox,False
Austin,Lingo,1994-07-10,Austin Lingo,austin lingo,austin lingo,Lights Out,70.0,145.0,70.0,Orthodox,True
Austin,Springer,1987-05-12,Austin Springer,austin springer,austin springer,,68.0,145.0,71.0,Orthodox,False
Austin,Tweedy,1990-09-25,Austin Tweedy,austin tweedy,austin tweedy,,69.0,155.0,,Orthodox,True
Austin,Vanderford,1990-03-21,Austin Vanderford,austin vanderford,austin vanderford,The Gentleman,71.0,170.0,74.0,Orthodox,True
Axel,Sola,1997-09-17,Axel Sola,axel sola,axel sola,,,170.0,,Southpaw,True
Azamat,Bekoev,1995-12-30,Azamat Bekoev,azamat bekoev,azamat bekoev,Iron,72.0,185.0,72.0,Orthodox,True
Azamat,Gashimov,1990-04-07,Azamat Gashimov,azamat gashimov,azamat gashimov,,66.0,125.0,,Orthodox,False
Azamat,Murzakanov,1989-04-12,Azamat Murzakanov,azamat murzakanov,azamat murzakanov,The Professional,70.0,205.0,71.0,Southpaw,True
Azamat,Nuftillaev,1994-01-01,Azamat Nuftillaev,azamat nuftillaev,azamat nuftillaev,Dragon,,265.0,,,False
Azat,Maksum,1995-02-02,Azat Maksum,azat maksum,azat maksum,Qazaq,67.0,125.0,70.0,Southpaw,False
Aziz,Khaydarov,1993-09-25,Aziz Khaydarov,aziz khaydarov,aziz khaydarov,,68.0,155.0,72.0,Orthodox,False
Azunna,Anyanwu,1981-08-05,Azunna Anyanwu,azunna anyanwu,azunna anyanwu,Zulu,73.0,251.0,,Orthodox,False
BJ,Penn,1978-12-13,BJ Penn,bj penn,bj penn,The Prodigy,69.0,155.0,70.0,Orthodox,False
Baergeng,Jieleyisi,1995-11-24,Baergeng Jieleyisi,baergeng jieleyisi,baergeng jieleyisi,,69.0,145.0,71.0,Orthodox,False
Bahatebole,Batebolati,1997-09-12,Bahatebole Batebolati,bahatebole batebolati,bahatebole batebolati,Lion King,68.0,170.0,71.0,Southpaw,False
Bailey,Schoenfelder,1997-09-22,Bailey Schoenfelder,bailey schoenfelder,bailey schoenfelder,Berserk,75.0,265.0,76.0,Orthodox,False
Baisangur,Susurkaev,2001-01-08,Baisangur Susurkaev,baisangur susurkaev,baisangur susurkaev,Hunter,74.0,185.0,79.0,Orthodox,True
Bao,Quach,1979-09-04,Bao Quach,bao quach,bao quach,,63.0,145.0,,Orthodox,False
Barb,Honchak,1979-08-30,Barb Honchak,barb honchak,barb honchak,Little Warrior,64.0,125.0,65.0,Orthodox,False
Bart,Palaszewski,1983-05-30,Bart Palaszewski,bart palaszewski,bart palaszewski,Bartimus,69.0,145.0,70.0,Orthodox,False
Bartosz,Fabinski,1986-04-26,Bartosz Fabinski,bartosz fabinski,bartosz fabinski,The Butcher,72.0,170.0,75.0,Orthodox,False
Bartosz,Szewczyk,1997-09-18,Bartosz Szewczyk,bartosz szewczyk,bartosz szewczyk,,76.0,205.0,73.0,Orthodox,False
Baru,Harn,,Baru Harn,baru harn,baru harn,Seiryu,,265.0,,,False
Bas,Rutten,2065-02-24,Bas Rutten,bas rutten,bas rutten,El Guapo,73.0,205.0,,Orthodox,False
Bassil,Hafez,1992-01-31,Bassil Hafez,bassil hafez,bassil hafez,The Habibi,71.0,170.0,72.0,Orthodox,True
Batgerel,Danaa,1989-07-04,Batgerel Danaa,batgerel danaa,batgerel danaa,Storm,67.0,135.0,70.0,Orthodox,False
Bazigit,Atajev,,Bazigit Atajev,bazigit atajev,bazigit atajev,Volk,73.0,230.0,,Orthodox,False
Bea,Malecki,1991-08-23,Bea Malecki,bea malecki,bea malecki,,69.0,135.0,74.0,Orthodox,False
Bec,Rawlings,1989-02-11,Bec Rawlings,bec rawlings,bec rawlings,Rowdy,66.0,125.0,64.0,Orthodox,False
Bekzat,Almakhan,1997-10-08,Bekzat Almakhan,bekzat almakhan,bekzat almakhan,The Turan Warrior,67.0,135.0,68.0,Orthodox,True
Belal,Muhammad,1988-07-09,Belal Muhammad,belal muhammad,belal muhammad,Remember the Name,71.0,170.0,72.0,Orthodox,True
Ben,Alloway,1981-02-19,Ben Alloway,ben alloway,ben alloway,Blanco,71.0,170.0,76.0,Orthodox,False
Ben,Askren,1984-07-18,Ben Askren,ben askren,ben askren,Funky,71.0,170.0,73.0,Orthodox,False
Ben,Earwood,,Ben Earwood,ben earwood,ben earwood,,68.0,170.0,,Orthodox,False
Ben,Holscher,,Ben Holscher,ben holscher,ben holscher,The Teacher,71.0,155.0,,,False
Ben,Jones,,Ben Jones,ben jones,ben jones,Blitzkrieg,,185.0,,,False
Ben,Lagman,1986-09-04,Ben Lagman,ben lagman,ben lagman,Bad News,74.0,185.0,,,False
Ben,Nguyen,1988-08-03,Ben Nguyen,ben nguyen,ben nguyen,Ten,65.0,125.0,65.0,Switch,False
Ben,Reiter,1987-06-27,Ben Reiter,ben reiter,ben reiter,The Hunter,75.0,185.0,,,False
Ben,Rothwell,1981-10-17,Ben Rothwell,ben rothwell,ben rothwell,,76.0,265.0,78.0,Orthodox,False
Ben,Saunders,1983-04-13,Ben Saunders,ben saunders,ben saunders,Killa B,74.0,170.0,77.0,Orthodox,False
Ben,Sosoli,1989-12-10,Ben Sosoli,ben sosoli,ben sosoli,Combat Wombat,72.0,265.0,72.0,Southpaw,False
Ben,Wall,1989-03-25,Ben Wall,ben wall,ben wall,Manimal,70.0,155.0,,Orthodox,False
Benardo,Sopaj,2000-09-25,Benardo Sopaj,benardo sopaj,benardo sopaj,Lion King,66.0,135.0,66.0,Orthodox,True
Bendy,Casimir,1980-06-10,Bendy Casimir,bendy casimir,bendy casimir,,65.0,145.0,,Southpaw,False
Beneil,Dariush,1989-05-06,Beneil Dariush,beneil dariush,beneil dariush,,70.0,155.0,72.0,Southpaw,True
Benito,Lopez,1994-04-06,Benito Lopez,benito lopez,benito lopez,Golden Boy,70.0,135.0,73.0,Switch,False
Benjamin,Bennett,1994-05-08,Benjamin Bennett,benjamin bennett,benjamin bennett,Mr. Alaska,72.0,170.0,73.0,Switch,False
Benjamin,Johnston,1990-10-11,Benjamin Johnston,benjamin johnston,benjamin donovan johnston,,,185.0,,,True
Benji,Radach,1979-04-05,Benji Radach,benji radach,benji radach,Razor,70.0,185.0,,Orthodox,False
Benoit,Saint Denis,1995-12-18,Benoit Saint Denis,benoit saint denis,benoit saint denis,God of War,71.0,155.0,73.0,Southpaw,True
Benson,Henderson,1983-11-16,Benson Henderson,benson henderson,benson henderson,Smooth,69.0,170.0,70.0,Southpaw,False
Bentley,Syler,1982-12-22,Bentley Syler,bentley syler,bentley syler,Bolivia,64.0,125.0,,Orthodox,False
Bernardo,Magalhaes,1981-04-08,Bernardo Magalhaes,bernardo magalhaes,bernardo magalhaes,Trekko,69.0,155.0,,Orthodox,False
Bertrand,Amoussou,,Bertrand Amoussou,bertrand amoussou,bertrand amoussou,,68.0,190.0,,Orthodox,False
Besam,Yousef,1985-03-25,Besam Yousef,besam yousef,besam yousef,,71.0,170.0,,Orthodox,False
Bethe,Correia,1983-06-22,Bethe Correia,bethe correia,bethe correia,Pitbull,65.0,135.0,64.0,Orthodox,False
Bevon,Lewis,1991-05-05,Bevon Lewis,bevon lewis,bevon lewis,,75.0,185.0,79.0,Orthodox,False
Bharat,Kandare,1987-06-20,Bharat Kandare,bharat kandare,bharat kandare,Daring,67.0,135.0,72.0,Orthodox,False
Bia,Mesquita,1991-04-07,Bia Mesquita,bia mesquita,bia mesquita,The Lady GOAT,,135.0,,,True
Bibiano,Fernandes,1980-03-30,Bibiano Fernandes,bibiano fernandes,bibiano fernandes,,67.0,139.0,,Orthodox,False
Bill,Algeo,1989-06-09,Bill Algeo,bill algeo,bill algeo,Senor Perfecto,72.0,145.0,73.0,Switch,False
Bill,Cooper,1984-05-05,Bill Cooper,bill cooper,bill cooper,,,155.0,,,False
Bill,Duvall,,Bill Duvall,bill duvall,bill duvall,,74.0,185.0,,Southpaw,False
Bill,Mahood,2067-02-01,Bill Mahood,bill mahood,bill mahood,The Butcher,75.0,200.0,,Orthodox,False
Billy,Brand,1996-07-03,Billy Brand,billy brand,billy brand,,66.0,135.0,65.0,Orthodox,False
Billy,Elekana,1995-05-28,Billy Elekana,billy elekana,billy elekana,Son of Susie,75.0,205.0,77.0,Southpaw,True
Billy,Evangelista,1980-10-07,Billy Evangelista,billy evangelista,billy evangelista,,68.0,155.0,68.0,Orthodox,False
Billy,Giovanella,1985-08-20,Billy Giovanella,billy giovanella,billy giovanella,Wolverine,68.0,125.0,,,False
Billy,Miles,1978-04-28,Billy Miles,billy miles,billy miles,The Kid,70.0,170.0,,Orthodox,False
Billy,Pasulatan,1991-08-07,Billy Pasulatan,billy pasulatan,billy pasulatan,,65.0,125.0,66.0,Switch,True
